x_des,y_des,psi_des
2.473276932270905171e+00,-1.804212649872653840e+00,-2.310442787090285055e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.332317605040451269e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.356516539775562968e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.369901678242266385e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.394026483860626886e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.415387377792013623e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.435266095288740384e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.456274151737542155e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.475867158158889580e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.487241818693952666e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.496007579646705388e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.502076877522084075e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.511520073232562655e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.515779598528913308e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.520348761148306416e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.525450403441283243e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.527863644537067689e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.530167597989675610e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.529890254355073864e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.528377730099049092e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.526764771157140377e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.525107118018529828e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.520817699634793740e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.520143595190461827e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.517188558013816913e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.515645081785800041e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.508438001955735519e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.504413555027080296e+00
2.473276932270905171e+00,-1.804212649872653840e+00,-2.497867286403379072e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.902847601813051348e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.912148363587620636e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.918382835385338048e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.933608256475607856e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.944175910313330480e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.956080154510221103e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.963479763571521097e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.971122349264008200e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.975632988385883415e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.979403358208671637e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.983693131637183971e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.988740349684860131e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.993012697212596773e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.994130327459983754e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.994506496268061646e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.989443151374705732e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.987564254756670756e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.986253683231547384e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.980073200149108370e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.980368749994140920e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.975881711271608054e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.971974996309184824e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.968741236061291922e+00
2.225811770680913515e+00,-1.839723124372995455e+00,-2.963832534598830559e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.675019806617680018e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.667790805992514169e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.661379141411346350e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.650461265265723121e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.639982408662104429e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.628467394846364158e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.624053098124238481e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.620396404182686378e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.616142289674730392e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.611765364025845138e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.606374122728655873e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.600953648354192183e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.598245823242269381e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.597809770920878503e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.595879510034455162e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.594670594447128220e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.593441483609055354e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.592388452157649681e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.589519902727797973e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.585854802998484026e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.583429120994241046e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.572885000196833083e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.578211809101492058e+00
2.011088151939697699e+00,-1.967761273198558314e+00,-2.573866871573343040e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.719915068422072757e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.722587081822061883e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.727360118329396066e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.729718746988787803e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.733463684095330137e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.738237230561068269e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.742250048001952045e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.748508662082953080e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.754290148691149742e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.757124548869874570e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.757521339922033743e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.760579000776815395e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.762437448122616157e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.764366687447999293e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.765732084471157481e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.770296053229454269e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.773345390370171692e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.780275922369278341e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.788125855441883960e+00
1.779379917077570594e+00,-2.061629765767031053e+00,-2.801988870870782744e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.911164963482247181e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.891132628005987693e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.874423327498965453e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.847409965926836817e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.829764383612342726e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.809300687521687934e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.787597936599658155e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.764612465702057209e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.753750330244347566e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.742589184970384730e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.735393364810701611e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.726321547480696106e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.720421420980209559e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.716076413736033590e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.710945146244206461e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.704845682916520611e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.703809331364971813e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.699808861982150088e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.698696087020353795e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.700920282872814049e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.699141418859575259e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.697009458763825362e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.694851175743305571e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.688357200840088224e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.681971952750525023e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.682561626821708067e+00
1.747988041768043344e+00,-2.309651035347990877e+00,-1.670697279423436932e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.718607530828889285e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.741095734468918632e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.765070115866550715e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.784126148579681104e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.791299274528320051e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.823991654945781082e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.848421548890295973e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.870696653240399687e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.890920295928184114e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.903447035211631722e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.912959132281032648e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.918236353744876777e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.926079616973886299e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.931519026096068181e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.936245868181031948e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.940981415730151483e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.946185799883676903e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.952346694776435410e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.955790808273941472e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.958009587803064999e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.959313618246732780e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.962090350855173693e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.964983177970546446e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.966660856215475484e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.967171128971792360e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.973158331126505960e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.974338897301998852e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.972186959312386634e+00
1.502759742824692157e+00,-2.358262570988725049e+00,-2.977680099844349559e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.374266047112305156e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.357716565322618862e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.349420780648047824e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.327751077721047945e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.311389091357026526e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.289417558848748424e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.275680049667077487e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.264074916764562406e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.256786548453999952e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.249799776157591857e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.242510774943360818e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.238495893793111424e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.235396792462105431e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.228353366341157660e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.223913525456089335e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.219309044578759327e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.216528337256477243e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.216784125304190667e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.216444866855229456e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.217241471681566711e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.215773995737152724e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.217136651438974759e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.217243896802320702e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.215435761984754226e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.218485073513486228e+00
1.350508319435869353e+00,-2.556554033427422823e+00,-2.219279770711760857e+00
1.101250557048411016e+00,-2.537303893438390023e+00,-3.038290316070751285e+00
1.101250557048411016e+00,-2.537303893438390023e+00,-3.057170945415872865e+00
1.101250557048411016e+00,-2.537303893438390023e+00,-3.076396379880098841e+00
1.101250557048411016e+00,-2.537303893438390023e+00,-3.100129608449926799e+00
1.101250557048411016e+00,-2.537303893438390023e+00,-3.119525778964292950e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.138265365020497466e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.120862408400608246e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.107485191665245061e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.094391306970598166e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.084128972599216922e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.076882022777347014e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.070360040511102451e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.066517134567255720e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.062211091097959414e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.056460339690706185e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.052038526117849759e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.049725629056262211e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.049762987688884763e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.050137725370992925e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.050932203060961800e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.052369131693176474e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.054082880613764761e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.053384689104833516e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.055349129034252709e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.054747984031187968e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.058554267387285641e+00
1.101250557048411016e+00,-2.537303893438390023e+00,3.060102167838529841e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.709802654473520533e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.702575823158148260e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.694303207025570579e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.685629844440636571e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.664990079515277888e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.657496526173941387e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.650925646573934369e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.646260831766229504e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.641437457560630975e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.637321618254724331e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.631747420763314693e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.628419998378293432e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.624499497937125447e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.621889753900671582e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.621171976188225727e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.625414761055839374e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.636692375571095592e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.628181023486446666e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.636674603634239666e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.634712466759016714e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.633472416828956941e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.638509688608174031e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.646668132708561938e+00
8.843112995525157505e-01,-2.413056726238772765e+00,2.642310774245473226e+00
6.343120611693008337e-01,-2.412439629963890830e+00,3.047245034212057835e+00
6.343120611693008337e-01,-2.412439629963890830e+00,3.050713225437486908e+00
6.343120611693008337e-01,-2.412439629963890830e+00,3.060308311656469993e+00
6.343120611693008337e-01,-2.412439629963890830e+00,3.072731469552476558e+00
6.343120611693008337e-01,-2.412439629963890830e+00,3.084962708526204356e+00
6.343120611693008337e-01,-2.412439629963890830e+00,3.098606815363222911e+00
6.343120611693008337e-01,-2.412439629963890830e+00,3.115158125316692672e+00
6.343120611693008337e-01,-2.412439629963890830e+00,3.120131996587081957e+00
6.343120611693008337e-01,-2.412439629963890830e+00,3.124817234644822417e+00
6.343120611693008337e-01,-2.412439629963890830e+00,3.127064975199912666e+00
6.343120611693008337e-01,-2.412439629963890830e+00,3.131564654269029191e+00
6.343120611693008337e-01,-2.412439629963890830e+00,3.138089410976761418e+00
6.343120611693008337e-01,-2.412439629963890830e+00,-3.139349945701500832e+00
6.343120611693008337e-01,-2.412439629963890830e+00,-3.136245800580427456e+00
6.343120611693008337e-01,-2.412439629963890830e+00,-3.136230831402996966e+00
6.343120611693008337e-01,-2.412439629963890830e+00,-3.134574542406888931e+00
6.343120611693008337e-01,-2.412439629963890830e+00,-3.136095283268801825e+00
6.343120611693008337e-01,-2.412439629963890830e+00,-3.136148898182419931e+00
6.343120611693008337e-01,-2.412439629963890830e+00,-3.134162332776487592e+00
6.343120611693008337e-01,-2.412439629963890830e+00,-3.134036009115823251e+00
6.343120611693008337e-01,-2.412439629963890830e+00,-3.135310946168828661e+00
6.343120611693008337e-01,-2.412439629963890830e+00,-3.131889799941030006e+00
6.343120611693008337e-01,-2.412439629963890830e+00,-3.133621821004818120e+00
6.343120611693008337e-01,-2.412439629963890830e+00,-3.135228000886980837e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.516358741751836270e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.502385273089920315e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.485867544624853043e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.468052468125447430e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.446162598064373750e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.426622030747228820e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.409805470612020883e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.395494170806700129e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.392191167264834384e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.383152026370125132e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.377268233917667839e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.376605939111074317e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.368978664806649093e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.364313409794363441e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.359377413139614799e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.355765883814661343e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.355661610419376828e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.356975632248932584e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.358733994509099041e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.358404148112921206e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.359596325135839390e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.358340585095133335e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.357200477637012348e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.359145259447432696e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.358169333214699570e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.355807228423536070e+00
4.559895516383757341e-01,-2.237222385964924953e+00,2.359511222795449559e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.811521290765776282e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.819374855146372205e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.830711698799167397e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.844547735009447909e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.862460871374470806e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.875026214120161683e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.883246274327543990e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.887846574296395907e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.894413330689689978e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.899537624379094236e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.902786219113293154e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.908068582171663419e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.913599756669415175e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.917402729666005889e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.919640486938546609e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.917360091477397166e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.914223068750550372e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.909769556090480602e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.906067585418218080e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.900813241185968394e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.900985934614927153e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.891433687030565913e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.888180068152498503e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.878216576257210502e+00
2.125800984094320945e-01,-2.180197495971285537e+00,2.877761534450763659e+00
-6.405377803210210441e-03,-2.059593345097767703e+00,2.683914587297824728e+00
-6.405377803210210441e-03,-2.059593345097767703e+00,2.678461457819317104e+00
-6.405377803210210441e-03,-2.059593345097767703e+00,2.672662557249180892e+00
-6.405377803210210441e-03,-2.059593345097767703e+00,2.664502974482512609e+00
-6.405377803210210441e-03,-2.059593345097767703e+00,2.659412424257415530e+00
-6.405377803210210441e-03,-2.059593345097767703e+00,2.657782926618934560e+00
-6.405377803210210441e-03,-2.059593345097767703e+00,2.652047211304311869e+00
-6.405377803210210441e-03,-2.059593345097767703e+00,2.649544294620465479e+00
-6.405377803210210441e-03,-2.059593345097767703e+00,2.646005646193148042e+00
-6.405377803210210441e-03,-2.059593345097767703e+00,2.637972898346952366e+00
